filing_status,state,income_band_lo,income_band_hi,n_children,prob,source_level,n_unweighted
Head of household,West Virginia,25000.0,55000.0,2,0.1385009609224856,filing_state_band,348
Head of household,West Virginia,25000.0,55000.0,3+,0.10319026265214606,filing_state_band,348
Head of household,West Virginia,55000.0,,0,0.6064987415075415,filing_state_band,522
Head of household,West Virginia,55000.0,,1,0.20383792888098257,filing_state_band,522
Head of household,West Virginia,55000.0,,2,0.12683333017921689,filing_state_band,522
Head of household,West Virginia,55000.0,,3+,0.06282999943225905,filing_state_band,522
Head of household,Wisconsin,,25000.0,0,0.3049510767631573,filing_state_band,320
Head of household,Wisconsin,,25000.0,1,0.27561973199557094,filing_state_band,320
Head of household,Wisconsin,,25000.0,2,0.28328022958895444,filing_state_band,320
Head of household,Wisconsin,,25000.0,3+,0.13614896165231735,filing_state_band,320
Head of household,Wisconsin,25000.0,55000.0,0,0.44680784248045136,filing_state_band,659
Head of household,Wisconsin,25000.0,55000.0,1,0.27959510525379194,filing_state_band,659
Head of household,Wisconsin,25000.0,55000.0,2,0.1674639645769436,filing_state_band,659
Head of household,Wisconsin,25000.0,55000.0,3+,0.10613308768881305,filing_state_band,659
Head of household,Wisconsin,55000.0,,0,0.5345837490512085,filing_state_band,1769
Head of household,Wisconsin,55000.0,,1,0.22101710450311968,filing_state_band,1769
Head of household,Wisconsin,55000.0,,2,0.15904848742344027,filing_state_band,1769
Head of household,Wisconsin,55000.0,,3+,0.08535065902223156,filing_state_band,1769
Head of household,Wyoming,,25000.0,0,0.3840247640435799,filing_state,316
Head of household,Wyoming,,25000.0,1,0.2879730508937513,filing_state,316
Head of household,Wyoming,,25000.0,2,0.230888288671057,filing_state,316
Head of household,Wyoming,,25000.0,3+,0.09711389639161179,filing_state,316
Head of household,Wyoming,25000.0,55000.0,0,0.3259684930149609,filing_state_band,82
Head of household,Wyoming,25000.0,55000.0,1,0.35589022094520956,filing_state_band,82
Head of household,Wyoming,25000.0,55000.0,2,0.21074011691271177,filing_state_band,82
Head of household,Wyoming,25000.0,55000.0,3+,0.10740116912711781,filing_state_band,82
Head of household,Wyoming,55000.0,,0,0.49887298202863234,filing_state_band,186
Head of household,Wyoming,55000.0,,1,0.1838562290587877,filing_state_band,186
Head of household,Wyoming,55000.0,,2,0.21462077368260737,filing_state_band,186
Head of household,Wyoming,55000.0,,3+,0.10265001522997258,filing_state_band,186
Married filing jointly,Alabama,,25000.0,0,0.7834162003076854,filing_state_band,530
Married filing jointly,Alabama,,25000.0,1,0.09513723216873649,filing_state_band,530
Married filing jointly,Alabama,,25000.0,2,0.07444650063543734,filing_state_band,530
Married filing jointly,Alabama,,25000.0,3+,0.047000066888140735,filing_state_band,530
Married filing jointly,Alabama,25000.0,55000.0,0,0.767211062764499,filing_state_band,1672
Married filing jointly,Alabama,25000.0,55000.0,1,0.08294838171305954,filing_state_band,1672
Married filing jointly,Alabama,25000.0,55000.0,2,0.09751445431245157,filing_state_band,1672
Married filing jointly,Alabama,25000.0,55000.0,3+,0.052326101209989866,filing_state_band,1672
Married filing jointly,Alabama,55000.0,,0,0.6355057501306848,filing_state_band,8592
Married filing jointly,Alabama,55000.0,,1,0.14972686879247254,filing_state_band,8592
Married filing jointly,Alabama,55000.0,,2,0.14311813904861473,filing_state_band,8592
Married filing jointly,Alabama,55000.0,,3+,0.07164924202822791,filing_state_band,8592
Married filing jointly,Alaska,,25000.0,0,0.5983281658022143,filing_state,1138
Married filing jointly,Alaska,,25000.0,1,0.13881834989101424,filing_state,1138
Married filing jointly,Alaska,,25000.0,2,0.1596155644598551,filing_state,1138
Married filing jointly,Alaska,,25000.0,3+,0.10323791984691638,filing_state,1138
Married filing jointly,Alaska,25000.0,55000.0,0,0.7181965950894003,filing_state_band,148
Married filing jointly,Alaska,25000.0,55000.0,1,0.1066814954230473,filing_state_band,148
Married filing jointly,Alaska,25000.0,55000.0,2,0.10548378817691847,filing_state_band,148
Married filing jointly,Alaska,25000.0,55000.0,3+,0.06963812131063393,filing_state_band,148
Married filing jointly,Alaska,55000.0,,0,0.5841991464688591,filing_state_band,947
Married filing jointly,Alaska,55000.0,,1,0.14259800626786626,filing_state_band,947
Married filing jointly,Alaska,55000.0,,2,0.16702972782560108,filing_state_band,947
Married filing jointly,Alaska,55000.0,,3+,0.1061731194376736,filing_state_band,947
Married filing jointly,Arizona,,25000.0,0,0.7672978758438992,filing_state_band,688
Married filing jointly,Arizona,,25000.0,1,0.06415280750864483,filing_state_band,688
Married filing jointly,Arizona,,25000.0,2,0.09922608266095834,filing_state_band,688
Married filing jointly,Arizona,,25000.0,3+,0.06932323398649762,filing_state_band,688
Married filing jointly,Arizona,25000.0,55000.0,0,0.7266892398046325,filing_state_band,1722
Married filing jointly,Arizona,25000.0,55000.0,1,0.09452551463758128,filing_state_band,1722
Married filing jointly,Arizona,25000.0,55000.0,2,0.08499685374404459,filing_state_band,1722
Married filing jointly,Arizona,25000.0,55000.0,3+,0.09378839181374164,filing_state_band,1722
Married filing jointly,Arizona,55000.0,,0,0.6441645303061988,filing_state_band,12406
Married filing jointly,Arizona,55000.0,,1,0.1383630100264797,filing_state_band,12406
Married filing jointly,Arizona,55000.0,,2,0.13899380649092144,filing_state_band,12406
Married filing jointly,Arizona,55000.0,,3+,0.07847865317640013,filing_state_band,12406
Married filing jointly,Arkansas,,25000.0,0,0.7379665230840392,filing_state_band,395
Married filing jointly,Arkansas,,25000.0,1,0.04394206585528027,filing_state_band,395
Married filing jointly,Arkansas,,25000.0,2,0.11638865600878841,filing_state_band,395
Married filing jointly,Arkansas,,25000.0,3+,0.10170275505189211,filing_state_band,395
Married filing jointly,Arkansas,25000.0,55000.0,0,0.6978819896753028,filing_state_band,1217
Married filing jointly,Arkansas,25000.0,55000.0,1,0.10651806822019588,filing_state_band,1217
Married filing jointly,Arkansas,25000.0,55000.0,2,0.09869252665605249,filing_state_band,1217
Married filing jointly,Arkansas,25000.0,55000.0,3+,0.09690741544844889,filing_state_band,1217
Married filing jointly,Arkansas,55000.0,,0,0.6097603657645125,filing_state_band,4924
Married filing jointly,Arkansas,55000.0,,1,0.16194250373251698,filing_state_band,4924
Married filing jointly,Arkansas,55000.0,,2,0.15380406611760641,filing_state_band,4924
Married filing jointly,Arkansas,55000.0,,3+,0.0744930643853641,filing_state_band,4924
Married filing jointly,California,,25000.0,0,0.7085066946637114,filing_state_band,3137
Married filing jointly,California,,25000.0,1,0.10859224118935594,filing_state_band,3137
Married filing jointly,California,,25000.0,2,0.10710165778797423,filing_state_band,3137
Married filing jointly,California,,25000.0,3+,0.0757994063589584,filing_state_band,3137
Married filing jointly,California,25000.0,55000.0,0,0.633658548343844,filing_state_band,6843
Married filing jointly,California,25000.0,55000.0,1,0.13515154436955193,filing_state_band,6843
Married filing jointly,California,25000.0,55000.0,2,0.1356366550862804,filing_state_band,6843
Married filing jointly,California,25000.0,55000.0,3+,0.09555325220032361,filing_state_band,6843
Married filing jointly,California,55000.0,,0,0.5994152477974517,filing_state_band,61574
Married filing jointly,California,55000.0,,1,0.16599646042981916,filing_state_band,61574
Married filing jointly,California,55000.0,,2,0.16762126563530771,filing_state_band,61574
Married filing jointly,California,55000.0,,3+,0.06696702613742139,filing_state_band,61574
Married filing jointly,Colorado,,25000.0,0,0.7312643852593773,filing_state_band,440
Married filing jointly,Colorado,,25000.0,1,0.12180995017325544,filing_state_band,440
Married filing jointly,Colorado,,25000.0,2,0.06624174823582973,filing_state_band,440
Married filing jointly,Colorado,,25000.0,3+,0.08068391633153754,filing_state_band,440
Married filing jointly,Colorado,25000.0,55000.0,0,0.7102590370261964,filing_state_band,1134
Married filing jointly,Colorado,25000.0,55000.0,1,0.08874579247768184,filing_state_band,1134
Married filing jointly,Colorado,25000.0,55000.0,2,0.11086394458266256,filing_state_band,1134
Married filing jointly,Colorado,25000.0,55000.0,3+,0.09013122591345919,filing_state_band,1134
Married filing jointly,Colorado,55000.0,,0,0.6159456795323901,filing_state_band,11674
Married filing jointly,Colorado,55000.0,,1,0.1540386000165079,filing_state_band,11674
Married filing jointly,Colorado,55000.0,,2,0.15864373397239767,filing_state_band,11674
Married filing jointly,Colorado,55000.0,,3+,0.07137198647870434,filing_state_band,11674
Married filing jointly,Connecticut,,25000.0,0,0.7935700307520268,filing_state_band,177
Married filing jointly,Connecticut,,25000.0,1,0.08347777467151245,filing_state_band,177
Married filing jointly,Connecticut,,25000.0,2,0.05261392228124127,filing_state_band,177
Married filing jointly,Connecticut,,25000.0,3+,0.07033827229521945,filing_state_band,177
Married filing jointly,Connecticut,25000.0,55000.0,0,0.6950561882494909,filing_state_band,506
Married filing jointly,Connecticut,25000.0,55000.0,1,0.13698242703069613,filing_state_band,506
Married filing jointly,Connecticut,25000.0,55000.0,2,0.1133569650803228,filing_state_band,506
Married filing jointly,Connecticut,25000.0,55000.0,3+,0.05460441963949016,filing_state_band,506
Married filing jointly,Connecticut,55000.0,,0,0.6210475859345199,filing_state_band,6851
Married filing jointly,Connecticut,55000.0,,1,0.1481199555770094,filing_state_band,6851
Married filing jointly,Connecticut,55000.0,,2,0.17147409390264073,filing_state_band,6851
Married filing jointly,Connecticut,55000.0,,3+,0.059358364585829874,filing_state_band,6851
Married filing jointly,Delaware,,25000.0,0,0.7876078914919852,filing_state_band,69
Married filing jointly,Delaware,,25000.0,1,0.015258939580764488,filing_state_band,69
Married filing jointly,Delaware,,25000.0,2,0.18264488286066585,filing_state_band,69
Married filing jointly,Delaware,,25000.0,3+,0.014488286066584463,filing_state_band,69
Married filing jointly,Delaware,25000.0,55000.0,0,0.7163472130425204,filing_state_band,215
Married filing jointly,Delaware,25000.0,55000.0,1,0.1152236175369024,filing_state_band,215
Married filing jointly,Delaware,25000.0,55000.0,2,0.06824190350297422,filing_state_band,215
Married filing jointly,Delaware,25000.0,55000.0,3+,0.10018726591760299,filing_state_band,215
Married filing jointly,Delaware,55000.0,,0,0.6552378080253322,filing_state_band,1956
Married filing jointly,Delaware,55000.0,,1,0.14900045815959032,filing_state_band,1956
Married filing jointly,Delaware,55000.0,,2,0.13798143003787067,filing_state_band,1956
Married filing jointly,Delaware,55000.0,,3+,0.05778030377720685,filing_state_band,1956
Married filing jointly,District of Columbia,,25000.0,0,0.6207196119597481,filing_state,886
Married filing jointly,District of Columbia,,25000.0,1,0.1468544125099544,filing_state,886
Married filing jointly,District of Columbia,,25000.0,2,0.1751369482854316,filing_state,886
Married filing jointly,District of Columbia,,25000.0,3+,0.057289027244865946,filing_state,886
Married filing jointly,District of Columbia,25000.0,55000.0,0,0.6207196119597481,filing_state,886
Married filing jointly,District of Columbia,25000.0,55000.0,1,0.1468544125099544,filing_state,886
Married filing jointly,District of Columbia,25000.0,55000.0,2,0.1751369482854316,filing_state,886
Married filing jointly,District of Columbia,25000.0,55000.0,3+,0.057289027244865946,filing_state,886
Married filing jointly,District of Columbia,55000.0,,0,0.6127168390849983,filing_state_band,837
Married filing jointly,District of Columbia,55000.0,,1,0.15948037589828634,filing_state_band,837
Married filing jointly,District of Columbia,55000.0,,2,0.16966753533917714,filing_state_band,837
Married filing jointly,District of Columbia,55000.0,,3+,0.058135249677538234,filing_state_band,837
Married filing jointly,Florida,,25000.0,0,0.7670021845146325,filing_state_band,2130
Married filing jointly,Florida,,25000.0,1,0.09734830665182377,filing_state_band,2130
Married filing jointly,Florida,,25000.0,2,0.09414373081562975,filing_state_band,2130
Married filing jointly,Florida,,25000.0,3+,0.04150577801791395,filing_state_band,2130
Married filing jointly,Florida,25000.0,55000.0,0,0.7402540767377519,filing_state_band,5511
Married filing jointly,Florida,25000.0,55000.0,1,0.1101166007763853,filing_state_band,5511
Married filing jointly,Florida,25000.0,55000.0,2,0.09855660964118988,filing_state_band,5511
Married filing jointly,Florida,25000.0,55000.0,3+,0.05107271284467289,filing_state_band,5511
Married filing jointly,Florida,55000.0,,0,0.6643327136168004,filing_state_band,35767
Married filing jointly,Florida,55000.0,,1,0.15056099832042896,filing_state_band,35767
Married filing jointly,Florida,55000.0,,2,0.13005892279570863,filing_state_band,35767
Married filing jointly,Florida,55000.0,,3+,0.055047365267062026,filing_state_band,35767
Married filing jointly,Georgia,,25000.0,0,0.7494492245300597,filing_state_band,1042
Married filing jointly,Georgia,,25000.0,1,0.12479859702964871,filing_state_band,1042
Married filing jointly,Georgia,,25000.0,2,0.05626130322792788,filing_state_band,1042
Married filing jointly,Georgia,,25000.0,3+,0.06949087521236368,filing_state_band,1042
Married filing jointly,Georgia,25000.0,55000.0,0,0.6834339810089947,filing_state_band,2721
Married filing jointly,Georgia,25000.0,55000.0,1,0.12254247934020009,filing_state_band,2721
Married filing jointly,Georgia,25000.0,55000.0,2,0.11122833953914175,filing_state_band,2721
Married filing jointly,Georgia,25000.0,55000.0,3+,0.0827952001116635,filing_state_band,2721
Married filing jointly,Georgia,55000.0,,0,0.6024171894451632,filing_state_band,18727
Married filing jointly,Georgia,55000.0,,1,0.16235140478922058,filing_state_band,18727
Married filing jointly,Georgia,55000.0,,2,0.15626357800180632,filing_state_band,18727
Married filing jointly,Georgia,55000.0,,3+,0.0789678277638099,filing_state_band,18727
Married filing jointly,Hawaii,,25000.0,0,0.7685635709752485,filing_state_band,98
Married filing jointly,Hawaii,,25000.0,1,0.07541781256610958,filing_state_band,98
Married filing jointly,Hawaii,,25000.0,2,0.056272477258303366,filing_state_band,98
Married filing jointly,Hawaii,,25000.0,3+,0.09974613920033848,filing_state_band,98
Married filing jointly,Hawaii,25000.0,55000.0,0,0.6124731984711476,filing_state_band,216
Married filing jointly,Hawaii,25000.0,55000.0,1,0.13037195860911718,filing_state_band,216
Married filing jointly,Hawaii,25000.0,55000.0,2,0.13722382772443367,filing_state_band,216
Married filing jointly,Hawaii,25000.0,55000.0,3+,0.11993101519530158,filing_state_band,216
Married filing jointly,Hawaii,55000.0,,0,0.668909490585874,filing_state_band,2381
Married filing jointly,Hawaii,55000.0,,1,0.1290786581286438,filing_state_band,2381
Married filing jointly,Hawaii,55000.0,,2,0.13587403230431042,filing_state_band,2381
Married filing jointly,Hawaii,55000.0,,3+,0.06613781898117174,filing_state_band,2381
Married filing jointly,Idaho,,25000.0,0,0.6603954591483239,filing_state_band,198
Married filing jointly,Idaho,,25000.0,1,0.14038266801684166,filing_state_band,198
Married filing jointly,Idaho,,25000.0,2,0.1466716409955764,filing_state_band,198
Married filing jointly,Idaho,,25000.0,3+,0.05255023183925812,filing_state_band,198
Married filing jointly,Idaho,25000.0,55000.0,0,0.7039794655210078,filing_state_band,618
Married filing jointly,Idaho,25000.0,55000.0,1,0.09706546275395034,filing_state_band,618
Married filing jointly,Idaho,25000.0,55000.0,2,0.11801864122915605,filing_state_band,618
Married filing jointly,Idaho,25000.0,55000.0,3+,0.08093643049588582,filing_state_band,618
Married filing jointly,Idaho,55000.0,,0,0.5794883602850446,filing_state_band,3618
Married filing jointly,Idaho,55000.0,,1,0.1320633852293995,filing_state_band,3618
Married filing jointly,Idaho,55000.0,,2,0.15132515040412806,filing_state_band,3618
Married filing jointly,Idaho,55000.0,,3+,0.13712310408142783,filing_state_band,3618
Married filing jointly,Illinois,,25000.0,0,0.7306769782559964,filing_state_band,959
Married filing jointly,Illinois,,25000.0,1,0.11638646043488007,filing_state_band,959
Married filing jointly,Illinois,,25000.0,2,0.08175297018605694,filing_state_band,959
Married filing jointly,Illinois,,25000.0,3+,0.07118359112306658,filing_state_band,959
Married filing jointly,Illinois,25000.0,55000.0,0,0.7079031644988925,filing_state_band,2708
Married filing jointly,Illinois,25000.0,55000.0,1,0.12170410209583062,filing_state_band,2708
Married filing jointly,Illinois,25000.0,55000.0,2,0.10112153370936243,filing_state_band,2708
Married filing jointly,Illinois,25000.0,55000.0,3+,0.06927119969591451,filing_state_band,2708
Married filing jointly,Illinois,55000.0,,0,0.6142483533268057,filing_state_band,22278
Married filing jointly,Illinois,55000.0,,1,0.15316766418079947,filing_state_band,22278
Married filing jointly,Illinois,55000.0,,2,0.15683777772922458,filing_state_band,22278
Married filing jointly,Illinois,55000.0,,3+,0.0757462047631702,filing_state_band,22278
Married filing jointly,Indiana,,25000.0,0,0.7472025853362957,filing_state_band,561
Married filing jointly,Indiana,,25000.0,1,0.07630781660270652,filing_state_band,561
Married filing jointly,Indiana,,25000.0,2,0.0733185215108059,filing_state_band,561
Married filing jointly,Indiana,,25000.0,3+,0.10317107655019188,filing_state_band,561
Married filing jointly,Indiana,25000.0,55000.0,0,0.7335801401913067,filing_state_band,1884
Married filing jointly,Indiana,25000.0,55000.0,1,0.09663678675010492,filing_state_band,1884
Married filing jointly,Indiana,25000.0,55000.0,2,0.08337561623412826,filing_state_band,1884
Married filing jointly,Indiana,25000.0,55000.0,3+,0.08640745682446019,filing_state_band,1884
Married filing jointly,Indiana,55000.0,,0,0.6095015898873044,filing_state_band,11991
Married filing jointly,Indiana,55000.0,,1,0.14285793171997735,filing_state_band,11991
Married filing jointly,Indiana,55000.0,,2,0.15166098356732977,filing_state_band,11991
Married filing jointly,Indiana,55000.0,,3+,0.09597949482538849,filing_state_band,11991
Married filing jointly,Iowa,,25000.0,0,0.7014152394626192,filing_state_band,260
Married filing jointly,Iowa,,25000.0,1,0.02579222643831402,filing_state_band,260
Married filing jointly,Iowa,,25000.0,2,0.15295867090554816,filing_state_band,260
Married filing jointly,Iowa,,25000.0,3+,0.11983386319351862,filing_state_band,260
Married filing jointly,Iowa,25000.0,55000.0,0,0.7287457406648098,filing_state_band,924
Married filing jointly,Iowa,25000.0,55000.0,1,0.08066226476451709,filing_state_band,924
Married filing jointly,Iowa,25000.0,55000.0,2,0.11412897479039122,filing_state_band,924
Married filing jointly,Iowa,25000.0,55000.0,3+,0.07646301978028193,filing_state_band,924
Married filing jointly,Iowa,55000.0,,0,0.6142223406332517,filing_state_band,5992
Married filing jointly,Iowa,55000.0,,1,0.1281193145217948,filing_state_band,5992
Married filing jointly,Iowa,55000.0,,2,0.1587946649342971,filing_state_band,5992
Married filing jointly,Iowa,55000.0,,3+,0.09886367991065645,filing_state_band,5992
Married filing jointly,Kansas,,25000.0,0,0.7129224864058001,filing_state_band,218
Married filing jointly,Kansas,,25000.0,1,0.11989551124853395,filing_state_band,218
Married filing jointly,Kansas,,25000.0,2,0.06605181789103316,filing_state_band,218
Married filing jointly,Kansas,,25000.0,3+,0.10113018445463269,filing_state_band,218
Married filing jointly,Kansas,25000.0,55000.0,0,0.6885702175755863,filing_state_band,849
Married filing jointly,Kansas,25000.0,55000.0,1,0.11397287369313365,filing_state_band,849
Married filing jointly,Kansas,25000.0,55000.0,2,0.09625600452105114,filing_state_band,849
Married filing jointly,Kansas,25000.0,55000.0,3+,0.10120090421022888,filing_state_band,849
Married filing jointly,Kansas,55000.0,,0,0.591655816495475,filing_state_band,5438
Married filing jointly,Kansas,55000.0,,1,0.15437784314671038,filing_state_band,5438
Married filing jointly,Kansas,55000.0,,2,0.14895275755091544,filing_state_band,5438
Married filing jointly,Kansas,55000.0,,3+,0.1050135828068991,filing_state_band,5438
Married filing jointly,Kentucky,,25000.0,0,0.717502746246796,filing_state_band,532
Married filing jointly,Kentucky,,25000.0,1,0.07170755523007445,filing_state_band,532
Married filing jointly,Kentucky,,25000.0,2,0.14148256641848733,filing_state_band,532
Married filing jointly,Kentucky,,25000.0,3+,0.06930713210464218,filing_state_band,532
Married filing jointly,Kentucky,25000.0,55000.0,0,0.7560885299501181,filing_state_band,1638
Married filing jointly,Kentucky,25000.0,55000.0,1,0.09667593511157065,filing_state_band,1638
Married filing jointly,Kentucky,25000.0,55000.0,2,0.07332085120652797,filing_state_band,1638
Married filing jointly,Kentucky,25000.0,55000.0,3+,0.07391468373178331,filing_state_band,1638
Married filing jointly,Kentucky,55000.0,,0,0.5983177275805934,filing_state_band,7576
Married filing jointly,Kentucky,55000.0,,1,0.16064468790474945,filing_state_band,7576
Married filing jointly,Kentucky,55000.0,,2,0.15279477642976816,filing_state_band,7576
Married filing jointly,Kentucky,55000.0,,3+,0.08824280808488896,filing_state_band,7576
Married filing jointly,Louisiana,,25000.0,0,0.7500161196724483,filing_state_band,510
Married filing jointly,Louisiana,,25000.0,1,0.07539708126464204,filing_state_band,510
Married filing jointly,Louisiana,,25000.0,2,0.12523910847464914,filing_state_band,510
Married filing jointly,Louisiana,,25000.0,3+,0.04934769058826058,filing_state_band,510
Married filing jointly,Louisiana,25000.0,55000.0,0,0.7424043261231281,filing_state_band,1374
Married filing jointly,Louisiana,25000.0,55000.0,1,0.099891846921797,filing_state_band,1374
Married filing jointly,Louisiana,25000.0,55000.0,2,0.09836106489184693,filing_state_band,1374
Married filing jointly,Louisiana,25000.0,55000.0,3+,0.05934276206322795,filing_state_band,1374
Married filing jointly,Louisiana,55000.0,,0,0.6175656651447434,filing_state_band,6821
Married filing jointly,Louisiana,55000.0,,1,0.15249870772258337,filing_state_band,6821
Married filing jointly,Louisiana,55000.0,,2,0.14582207957769538,filing_state_band,6821
Married filing jointly,Louisiana,55000.0,,3+,0.08411354755497788,filing_state_band,6821
Married filing jointly,Maine,,25000.0,0,0.7742632754521219,filing_state_band,183
Married filing jointly,Maine,,25000.0,1,0.11823618416312415,filing_state_band,183
Married filing jointly,Maine,,25000.0,2,0.08408386771381224,filing_state_band,183
Married filing jointly,Maine,,25000.0,3+,0.02341667267094171,filing_state_band,183
Married filing jointly,Maine,25000.0,55000.0,0,0.8173055242390079,filing_state_band,491
Married filing jointly,Maine,25000.0,55000.0,1,0.04754791431792559,filing_state_band,491
Married filing jointly,Maine,25000.0,55000.0,2,0.10916009019165727,filing_state_band,491
Married filing jointly,Maine,25000.0,55000.0,3+,0.025986471251409245,filing_state_band,491
Married filing jointly,Maine,55000.0,,0,0.675,filing_state_band,2577
Married filing jointly,Maine,55000.0,,1,0.1336288998357964,filing_state_band,2577
Married filing jointly,Maine,55000.0,,2,0.1352463054187192,filing_state_band,2577
Married filing jointly,Maine,55000.0,,3+,0.0561247947454844,filing_state_band,2577
Married filing jointly,Maryland,,25000.0,0,0.7075520208426177,filing_state_band,320
Married filing jointly,Maryland,,25000.0,1,0.1130232079805286,filing_state_band,320
Married filing jointly,Maryland,,25000.0,2,0.10438449144698501,filing_state_band,320
Married filing jointly,Maryland,,25000.0,3+,0.07504027972986871,filing_state_band,320
Married filing jointly,Maryland,25000.0,55000.0,0,0.673493179963471,filing_state_band,831
Married filing jointly,Maryland,25000.0,55000.0,1,0.14466508633531522,filing_state_band,831
Married filing jointly,Maryland,25000.0,55000.0,2,0.12519592222697185,filing_state_band,831
Married filing jointly,Maryland,25000.0,55000.0,3+,0.05664581147424189,filing_state_band,831
Married filing jointly,Maryland,55000.0,,0,0.5949114300412773,filing_state_band,11471
Married filing jointly,Maryland,55000.0,,1,0.1670200958410804,filing_state_band,11471
Married filing jointly,Maryland,55000.0,,2,0.163945565830994,filing_state_band,11471
Married filing jointly,Maryland,55000.0,,3+,0.07412290828664828,filing_state_band,11471
Married filing jointly,Massachusetts,,25000.0,0,0.7734120962497291,filing_state_band,389
Married filing jointly,Massachusetts,,25000.0,1,0.09405484500325167,filing_state_band,389
Married filing jointly,Massachusetts,,25000.0,2,0.08749729026663776,filing_state_band,389
Married filing jointly,Massachusetts,,25000.0,3+,0.04503576848038153,filing_state_band,389
Married filing jointly,Massachusetts,25000.0,55000.0,0,0.712746895792948,filing_state_band,975
Married filing jointly,Massachusetts,25000.0,55000.0,1,0.12801383140357311,filing_state_band,975
Married filing jointly,Massachusetts,25000.0,55000.0,2,0.08787132603342589,filing_state_band,975
Married filing jointly,Massachusetts,25000.0,55000.0,3+,0.07136794677005291,filing_state_band,975
Married filing jointly,Massachusetts,55000.0,,0,0.6156674001053083,filing_state_band,12900
Married filing jointly,Massachusetts,55000.0,,1,0.15797902202756847,filing_state_band,12900
Married filing jointly,Massachusetts,55000.0,,2,0.16828842619875373,filing_state_band,12900
Married filing jointly,Massachusetts,55000.0,,3+,0.0580651516683695,filing_state_band,12900
Married filing jointly,Michigan,,25000.0,0,0.7344957993250197,filing_state_band,982
Married filing jointly,Michigan,,25000.0,1,0.08987768974843821,filing_state_band,982
Married filing jointly,Michigan,,25000.0,2,0.10148639268532038,filing_state_band,982
Married filing jointly,Michigan,,25000.0,3+,0.07414011824122167,filing_state_band,982
Married filing jointly,Michigan,25000.0,55000.0,0,0.7422214538714826,filing_state_band,3111
Married filing jointly,Michigan,25000.0,55000.0,1,0.07556014779137134,filing_state_band,3111
Married filing jointly,Michigan,25000.0,55000.0,2,0.10161661889043899,filing_state_band,3111
Married filing jointly,Michigan,25000.0,55000.0,3+,0.08060177944670706,filing_state_band,3111
Married filing jointly,Michigan,55000.0,,0,0.6335344225274395,filing_state_band,17488
Married filing jointly,Michigan,55000.0,,1,0.1373362983664643,filing_state_band,17488
Married filing jointly,Michigan,55000.0,,2,0.1487400099373741,filing_state_band,17488
Married filing jointly,Michigan,55000.0,,3+,0.08038926916872205,filing_state_band,17488
Married filing jointly,Minnesota,,25000.0,0,0.7886809008482012,filing_state_band,501
Married filing jointly,Minnesota,,25000.0,1,0.06472652822462709,filing_state_band,501
Married filing jointly,Minnesota,,25000.0,2,0.04767475870137467,filing_state_band,501
Married filing jointly,Minnesota,,25000.0,3+,0.09891781222579701,filing_state_band,501
Married filing jointly,Minnesota,25000.0,55000.0,0,0.7701835697949766,filing_state_band,1474
Married filing jointly,Minnesota,25000.0,55000.0,1,0.08552085652411504,filing_state_band,1474
Married filing jointly,Minnesota,25000.0,55000.0,2,0.06001942965856423,filing_state_band,1474
Married filing jointly,Minnesota,25000.0,55000.0,3+,0.08427614402234411,filing_state_band,1474
Married filing jointly,Minnesota,55000.0,,0,0.5953320284877011,filing_state_band,11583
Married filing jointly,Minnesota,55000.0,,1,0.13950606416952577,filing_state_band,11583
Married filing jointly,Minnesota,55000.0,,2,0.16591880352446783,filing_state_band,11583
Married filing jointly,Minnesota,55000.0,,3+,0.09924310381830535,filing_state_band,11583
Married filing jointly,Mississippi,,25000.0,0,0.775163102915111,filing_state_band,338
Married filing jointly,Mississippi,,25000.0,1,0.06633480408794358,filing_state_band,338
Married filing jointly,Mississippi,,25000.0,2,0.09303465701248256,filing_state_band,338
Married filing jointly,Mississippi,,25000.0,3+,0.0654674359844628,filing_state_band,338
Married filing jointly,Mississippi,25000.0,55000.0,0,0.7696058791881775,filing_state_band,1010
Married filing jointly,Mississippi,25000.0,55000.0,1,0.08318547602422188,filing_state_band,1010
Married filing jointly,Mississippi,25000.0,55000.0,2,0.07948808937831248,filing_state_band,1010
Married filing jointly,Mississippi,25000.0,55000.0,3+,0.0677205554092881,filing_state_band,1010
Married filing jointly,Mississippi,55000.0,,0,0.6100644370991664,filing_state_band,4333
Married filing jointly,Mississippi,55000.0,,1,0.16033094246217547,filing_state_band,4333
Married filing jointly,Mississippi,55000.0,,2,0.15263442955703924,filing_state_band,4333
Married filing jointly,Mississippi,55000.0,,3+,0.07697019088161898,filing_state_band,4333
Married filing jointly,Missouri,,25000.0,0,0.7695018323869357,filing_state_band,608
Married filing jointly,Missouri,,25000.0,1,0.07387942491240787,filing_state_band,608
Married filing jointly,Missouri,,25000.0,2,0.07718174862067577,filing_state_band,608
Married filing jointly,Missouri,,25000.0,3+,0.07943699407998067,filing_state_band,608
Married filing jointly,Missouri,25000.0,55000.0,0,0.7317556733884649,filing_state_band,1958
Married filing jointly,Missouri,25000.0,55000.0,1,0.104878681631594,filing_state_band,1958
Married filing jointly,Missouri,25000.0,55000.0,2,0.09981571051248445,filing_state_band,1958
Married filing jointly,Missouri,25000.0,55000.0,3+,0.0635499344674566,filing_state_band,1958
Married filing jointly,Missouri,55000.0,,0,0.6127678394227796,filing_state_band,10895
Married filing jointly,Missouri,55000.0,,1,0.1352150220779574,filing_state_band,10895
